,Treatment,true_ite,predicted_ite,diff_ite,yf_true,yf_hat,diff_yf
139,1,4.662679477999999,4.488012313842773,0.1746673583984375,7.513419455,6.2273759841918945,1.286043643951416
140,0,4.666354814000001,4.5832133293151855,0.08314132690429688,2.519957696,1.6944440603256226,0.8255137205123901
141,0,3.266928191,3.1829006671905518,0.08402752876281738,2.87485093,3.40144419670105,0.5265932083129883
142,0,4.391832374999999,4.202366828918457,0.18946552276611328,2.801940231,2.2330305576324463,0.5689096450805664
143,0,4.429727893,3.9549002647399902,0.47482776641845703,2.139749471,2.265979290008545,0.12622976303100586
144,0,4.453441214,4.393311977386475,0.06012916564941406,-0.16839529,1.9501978158950806,2.118593215942383
145,0,4.547981626,4.0917067527771,0.45627498626708984,0.930412892,2.0084452629089355,1.078032374382019
146,0,4.295544867,4.170453071594238,0.1250920295715332,0.9060732709999999,2.222776174545288,1.3167028427124023
147,1,3.9013030779999993,4.085780143737793,0.1844770908355713,6.917381024,6.409857749938965,0.5075230598449707
148,0,4.566636519999999,4.433566093444824,0.1330704689025879,1.435092413,1.8259050846099854,0.39081263542175293
149,1,4.373736232,4.05213737487793,0.32159900665283203,6.228316685,6.317361831665039,0.08904504776000977
