,Treatment,true_ite,predicted_ite,diff_ite,yf_true,yf_hat,diff_yf
96,0,4.029681088,3.826007604598999,0.2036736011505127,3.8996865339999998,2.481369733810425,1.4183168411254883
97,0,4.3352045839999995,3.853241205215454,0.4819633960723877,2.496809709,2.2562358379364014,0.24057388305664062
98,0,4.402200127,4.084373950958252,0.3178262710571289,0.9520024220000001,2.2765464782714844,1.324544072151184
99,0,2.8595591349999996,2.3153975009918213,0.5441615581512451,2.73258385,3.9995410442352295,1.2669572830200195
100,0,4.547981626,4.341909408569336,0.20607233047485352,1.036208829,1.9192733764648438,0.8830645084381104
101,0,4.131972415,3.9650609493255615,0.16691136360168457,3.127704352,2.551079034805298,0.5766253471374512
102,1,3.927806231,3.6441924571990967,0.2836136817932129,5.38790122,6.269546031951904,0.8816447257995605
103,0,4.213750116,3.906113386154175,0.3076364994049072,2.044122312,2.4633800983428955,0.41925787925720215
104,0,4.547981626,4.308563709259033,0.23941802978515625,0.129260235,1.6762681007385254,1.5470077991485596
105,0,4.611913533,4.418593406677246,0.19332027435302734,1.9339134740000001,1.637710690498352,0.29620277881622314
106,1,4.506945974,4.3935627937316895,0.11338329315185547,5.8944175329999995,6.439689636230469,0.5452718734741211
107,0,4.485906163999999,4.283594131469727,0.20231199264526367,2.171467858,2.1390273571014404,0.0324404239654541
108,0,4.6235829299999995,4.570866107940674,0.052716732025146484,2.910562961,1.6278396844863892,1.282723307609558
109,0,1.977065905999999,0.7186517715454102,1.2584141492843628,7.068151466000001,5.740316390991211,1.3278350830078125
110,0,4.624964379000001,4.526201248168945,0.09876298904418945,1.768284886,1.8241969347000122,0.055912017822265625
111,0,4.598245982000001,4.524459362030029,0.07378673553466797,3.267119442,1.6539195775985718,1.6131998300552368
112,0,4.457783610000001,4.139988899230957,0.3177947998046875,2.1430213080000002,2.167198896408081,0.02417755126953125
113,0,4.304433498,4.081976890563965,0.2224564552307129,1.274236076,2.344510555267334,1.0702744722366333
114,0,3.927806231,3.626159906387329,0.30164623260498047,0.5433258910000001,2.5875775814056396,2.0442516803741455
115,0,4.600004967,4.523387432098389,0.07661771774291992,1.3126241029999999,1.8879262208938599,0.5753021240234375
116,1,4.169193506999999,4.132145881652832,0.0370478630065918,7.587765008,6.333107948303223,1.25465726852417
117,0,3.3424747770000005,2.281554937362671,1.0609197616577148,3.569252987,3.7610104084014893,0.1917574405670166
118,0,4.634210793,4.401686191558838,0.23252439498901367,3.176217757,1.8453407287597656,1.3308770656585693
119,0,4.482852222,4.370774269104004,0.11207818984985352,2.602322762,1.823691725730896,0.7786310911178589
120,0,4.545576258,4.434726238250732,0.11084985733032227,1.4685113459999999,1.8534170389175415,0.38490569591522217
121,0,4.668718799,4.6837286949157715,0.015009880065917969,0.08959562,1.6609715223312378,1.571375846862793
122,0,3.419149573,3.4899020195007324,0.07075238227844238,3.6621882639999996,3.0412259101867676,0.620962381362915
123,0,3.658194854,3.4879908561706543,0.17020392417907715,2.271276635,2.997077465057373,0.7258007526397705
124,0,4.478821042,4.3449907302856445,0.13383054733276367,3.0045184639999998,1.9832700490951538,1.021248459815979
125,0,4.4045164990000005,4.217236518859863,0.18728017807006836,1.950410991,2.0136513710021973,0.0632404088973999
126,1,3.3565065290000002,2.8614819049835205,0.4950246810913086,4.750248374,6.180972099304199,1.4307236671447754
127,0,4.5694539690000004,4.245237350463867,0.3242168426513672,2.6985681460000004,2.0262362957000732,0.6723318099975586
128,0,0.37071916699999985,-0.4536314010620117,0.8243505954742432,7.193210272000001,6.654538154602051,0.5386719703674316
129,0,4.531704663999999,4.334939956665039,0.19676446914672852,0.084559409,2.139704465866089,2.055145025253296
130,0,4.662679477999999,4.429263114929199,0.23341655731201172,1.522918432,1.687930941581726,0.16501247882843018
131,0,4.6134770309999995,4.353225231170654,0.2602519989013672,0.49974080600000004,1.9241338968276978,1.4243930578231812
132,0,4.634210793,4.503215789794922,0.1309947967529297,1.489083825,1.7306901216506958,0.24160635471343994
133,0,4.2861241,4.086214065551758,0.19991016387939453,1.383943586,2.0468976497650146,0.6629540920257568
134,0,4.265591187,3.719021797180176,0.5465693473815918,1.8842436390000001,2.444462299346924,0.5602186918258667
135,0,4.583551947,4.337533950805664,0.2460179328918457,0.785504476,1.7749046087265015,0.9894001483917236
136,0,3.226004959999999,3.496872901916504,0.27086782455444336,4.177793226,3.075118064880371,1.102674961090088
137,0,4.644387218999999,4.280290126800537,0.36409711837768555,0.021098075,1.6488674879074097,1.6277694702148438
138,1,3.497893012,3.580505609512329,0.08261251449584961,6.468274395,6.538159370422363,0.0698847770690918
139,0,3.729448049999999,3.775155782699585,0.04570770263671875,2.475986759,2.53747296333313,0.061486244201660156
140,0,3.6492296130000006,3.3105685710906982,0.33866095542907715,2.9855849119999998,2.9636619091033936,0.021923065185546875
141,1,4.600537199,4.341067314147949,0.25946998596191406,6.255479883,6.17710018157959,0.07837963104248047
142,0,4.666240081,4.66408109664917,0.00215911865234375,2.074788644,1.786082148551941,0.2887064218521118
143,0,4.336899510999999,4.053550720214844,0.28334856033325195,2.0556096719999997,2.3039581775665283,0.24834847450256348
144,0,3.1613371420000003,2.1784701347351074,0.9828670024871826,4.0241907260000005,4.181609153747559,0.15741825103759766
145,0,4.580964064,4.521681785583496,0.05928230285644531,0.33812119,1.7846952676773071,1.446574091911316
146,0,4.662679477999999,4.561547756195068,0.10113191604614258,1.881217801,1.7156556844711304,0.16556215286254883
147,0,3.9604059870000006,3.3887288570404053,0.5716772079467773,3.105479392,2.8991973400115967,0.2062821388244629
148,1,4.5694539690000004,4.3143510818481445,0.25510311126708984,7.89358577,6.336239337921143,1.5573463439941406
149,0,4.5694539690000004,4.2883429527282715,0.2811112403869629,1.765129568,1.947454810142517,0.18232524394989014
150,0,4.176489471,3.78933048248291,0.3871588706970215,2.839737786,2.3659353256225586,0.4738025665283203
151,0,3.729448049999999,3.4855806827545166,0.2438673973083496,2.173077073,2.8835484981536865,0.7104713916778564
152,1,3.7130574829999996,3.4783847332000732,0.23467278480529785,6.857319052,6.479519844055176,0.37779903411865234
153,1,4.225847042,3.9182047843933105,0.30764245986938477,4.884405191,6.285661697387695,1.4012565612792969
154,0,3.1766992310000006,3.4587066173553467,0.28200745582580566,3.648291857,2.917457342147827,0.7308344841003418
155,0,4.668718799,4.625496864318848,0.04322195053100586,-0.260075906,1.761163353919983,2.0212392807006836
156,0,2.522164071999999,1.4808082580566406,1.041355848312378,6.889569244,4.740194320678711,2.1493749618530273
157,0,4.531704663999999,4.338250637054443,0.19345378875732422,0.129383572,1.9672313928604126,1.8378478288650513
158,0,4.657928181,4.4151225090026855,0.24280548095703125,0.629035882,1.9885879755020142,1.3595521450042725
159,0,4.084429437,3.9107842445373535,0.17364501953125,2.0312118569999997,2.5836424827575684,0.5524306297302246
160,0,4.482852222,4.3071393966674805,0.17571306228637695,2.358915575,1.8109091520309448,0.5480064153671265
161,0,4.371260048,3.856955051422119,0.5143051147460938,2.312626791,2.4316306114196777,0.1190037727355957
162,0,3.9604059870000006,3.849130868911743,0.11127519607543945,0.8796460909999999,2.648099184036255,1.7684531211853027
163,1,4.298392293,4.147143363952637,0.15124893188476562,7.417732895,6.150646209716797,1.2670865058898926
164,0,4.5510809089999995,4.321449279785156,0.2296314239501953,3.5501178660000003,2.2098186016082764,1.340299367904663
165,1,4.600537199,4.282196521759033,0.3183407783508301,6.296402252000001,6.151308059692383,0.1450943946838379
166,0,4.611431452,4.429925441741943,0.18150615692138672,0.260138702,1.650788426399231,1.3906497955322266
167,0,4.580964064,4.536042213439941,0.044921875,2.300186474,1.8213720321655273,0.47881436347961426
168,0,4.249175751999999,4.181582450866699,0.06759309768676758,-0.044151152,2.2964088916778564,2.340559959411621
169,0,3.5739219520000005,3.523048162460327,0.050873756408691406,2.9816832360000003,2.669936418533325,0.31174683570861816
170,0,4.595913222,4.590024948120117,0.005888462066650391,1.149126733,1.8093711137771606,0.660244345664978
171,0,2.8513222789999997,1.6932997703552246,1.158022403717041,5.548916137000001,4.6601386070251465,0.8887777328491211
172,0,3.9834325490000007,3.7945902347564697,0.1888422966003418,3.546916755,2.769953489303589,0.7769632339477539
173,0,4.634210793,4.45930290222168,0.17490768432617188,0.392984471,1.5925885438919067,1.1996040344238281
174,0,4.425051312,4.193270683288574,0.2317805290222168,1.5746652190000001,1.9663017988204956,0.39163661003112793
175,1,4.651689334,4.436051845550537,0.2156376838684082,5.484478584,6.1027936935424805,0.6183152198791504
176,0,4.6134770309999995,4.423181533813477,0.19029569625854492,2.473165969,1.8563919067382812,0.6167740821838379
177,0,4.530918343,4.338343620300293,0.19257450103759766,1.737341796,2.0974948406219482,0.36015307903289795
178,0,3.8491817050000003,4.033850193023682,0.18466854095458984,2.732224865,2.411741256713867,0.3204836845397949
179,1,4.625381649,4.220019340515137,0.4053621292114258,6.075302217000001,6.091432571411133,0.016130447387695312
180,0,4.292289272,4.1332292556762695,0.15906000137329102,1.9896634519999998,2.153902292251587,0.1642388105392456
181,1,-1.0097254270000002,0.4386591911315918,1.4483846426010132,8.204986762999999,6.446738243103027,1.7582483291625977
182,1,4.598245982000001,4.386998176574707,0.21124792098999023,4.03578734,6.024284362792969,1.988497257232666
183,0,4.662679477999999,4.572111129760742,0.09056854248046875,2.2203857719999998,1.7830134630203247,0.4373723268508911
184,0,3.9604059870000006,3.5371038913726807,0.42330217361450195,3.597912233,2.9950954914093018,0.6028168201446533
185,0,4.0382360639999995,3.413755416870117,0.6244807243347168,1.267666902,2.6733150482177734,1.405648112297058
186,0,4.666354814000001,4.577430248260498,0.08892440795898438,1.455361161,1.6959978342056274,0.2406367063522339
187,0,3.6698162859999996,3.479818105697632,0.18999814987182617,2.610828931,2.7767956256866455,0.16596674919128418
188,0,4.506945974,4.238290786743164,0.26865530014038086,1.105803657,1.839690089225769,0.7338864803314209
189,0,2.6057937740000003,2.476654529571533,0.12913918495178223,4.1972639130000005,4.020782947540283,0.17648077011108398
190,0,4.3294830929999994,4.272342681884766,0.057140350341796875,2.7830991010000004,2.1409847736358643,0.6421144008636475
191,0,4.176489471,3.8545894622802734,0.3218998908996582,3.215325988,2.435588836669922,0.7797372341156006
192,0,4.3352045839999995,4.057775497436523,0.27742910385131836,0.613923904,1.9543287754058838,1.3404048681259155
193,0,4.169193506999999,3.9559361934661865,0.2132575511932373,0.876357708,2.4167287349700928,1.5403709411621094
194,0,4.449046187,4.525915145874023,0.07686901092529297,3.06370113,1.9058301448822021,1.1578710079193115
195,0,4.524897793,4.127394676208496,0.3975028991699219,-0.06684151299999999,1.7672847509384155,1.8341262340545654
196,1,4.2210651,3.998321294784546,0.22274374961853027,6.417114586,6.496654033660889,0.07953929901123047
197,0,4.076286253999999,3.873479127883911,0.20280718803405762,2.2615523680000003,2.4372527599334717,0.17570042610168457
198,0,4.600537199,4.3743085861206055,0.2262287139892578,2.70089413,1.9056823253631592,0.7952117919921875
199,0,2.9632562380000005,2.496086359024048,0.46716976165771484,3.0057926289999997,3.980771780014038,0.9749791622161865
200,1,3.8592673150000003,3.6972177028656006,0.1620495319366455,6.120321013,6.220621109008789,0.10030031204223633
201,1,4.4045164990000005,4.326397895812988,0.07811880111694336,7.6301861539999996,6.440061569213867,1.19012451171875
202,0,4.509761449000001,4.223599910736084,0.2861614227294922,2.181099574,2.027482509613037,0.15361714363098145
203,0,4.644387218999999,4.34881067276001,0.2955765724182129,1.3662056919999999,1.845654845237732,0.47944915294647217
204,1,3.5955422859999997,3.619184732437134,0.023642539978027344,7.24799675,6.463335990905762,0.784660816192627
205,1,4.176489471,3.9338881969451904,0.2426011562347412,7.342640577,6.329555988311768,1.0130844116210938
206,0,4.450078967,4.457021713256836,0.0069427490234375,1.930986954,2.0185816287994385,0.08759462833404541
207,0,4.509761449000001,4.217223167419434,0.2925381660461426,1.235664868,2.2774858474731445,1.041821002960205
208,0,4.023076235,3.693307638168335,0.32976841926574707,3.4425000939999997,2.583305597305298,0.8591945171356201
209,1,3.6437281949999996,3.292874813079834,0.35085344314575195,6.423668299,6.400693893432617,0.022974491119384766
210,0,4.635409286,4.2451348304748535,0.3902745246887207,1.411111218,1.6968623399734497,0.2857511043548584
211,1,4.531704663999999,4.1767168045043945,0.35498762130737305,5.977711981000001,6.400913238525391,0.4232010841369629
212,0,4.583551947,4.336978912353516,0.24657297134399414,2.9606600469999997,1.6363295316696167,1.324330449104309
213,0,4.399550265,4.186796188354492,0.2127542495727539,1.618735544,2.063303232192993,0.4445676803588867
214,1,3.331654208,3.367908477783203,0.036254167556762695,9.314614519,6.565976619720459,2.7486376762390137
215,0,0.3966209239999996,-0.23328018188476562,0.629901111125946,7.155599037999999,6.5273332595825195,0.6282658576965332
216,0,4.6134770309999995,4.420263767242432,0.19321346282958984,0.858432138,1.8489910364151,0.990558922290802
217,1,4.3352045839999995,4.00948429107666,0.32572031021118164,6.137814677000001,6.244916915893555,0.1071023941040039
218,0,4.600537199,4.449817657470703,0.15071964263916016,2.011223722,1.8301161527633667,0.18110764026641846
219,0,4.298392293,3.812286138534546,0.48610615730285645,1.002248387,2.3476402759552,1.345391869544983
220,0,4.5694539690000004,4.31857442855835,0.25087976455688477,0.303088418,1.9173349142074585,1.6142464876174927
221,1,4.611913533,4.555914878845215,0.055998802185058594,4.444956002,6.230233192443848,1.7852773666381836
222,0,4.482852222,4.307328224182129,0.17552423477172852,1.8883570980000002,1.9004536867141724,0.012096643447875977
223,0,3.142226955,1.6692605018615723,1.4729664325714111,2.7292085489999995,4.664294719696045,1.9350862503051758
224,1,4.457783610000001,4.091554641723633,0.3662290573120117,6.085709197000001,6.147589683532715,0.06188058853149414
225,1,0.5711411369999997,0.35035133361816406,0.22078979015350342,7.176296186,6.527076721191406,0.6492195129394531
226,0,4.206808953,4.030649662017822,0.17615938186645508,3.252402128,2.3451037406921387,0.9072983264923096
227,1,4.58550545,4.372134208679199,0.21337127685546875,6.172307322000001,6.516448974609375,0.34414148330688477
228,0,4.667194016,4.705152988433838,0.03795909881591797,3.1442374060000002,1.6090521812438965,1.5351853370666504
229,0,4.600537199,4.265242576599121,0.3352947235107422,3.9742790439999998,1.9462682008743286,2.028010845184326
230,0,4.078197586,3.9017956256866455,0.17640185356140137,2.936527082,2.367363691329956,0.5691633224487305
231,1,4.600537199,4.383322238922119,0.21721506118774414,6.126424151,6.328363418579102,0.20193910598754883
232,0,3.6643909179999996,3.1756560802459717,0.48873472213745117,2.7624022439999996,3.1743147373199463,0.4119124412536621
233,0,4.644077544,4.480968475341797,0.16310930252075195,0.43495591200000006,1.7951890230178833,1.3602330684661865
234,0,3.8592673150000003,3.5016016960144043,0.3576655387878418,1.470431159,2.909346103668213,1.4389148950576782
235,1,3.1766992310000006,3.579721450805664,0.40302228927612305,8.025305685,6.393828392028809,1.6314773559570312
236,0,4.600537199,4.192850112915039,0.4076871871948242,1.9286608930000002,1.9695026874542236,0.04084181785583496
237,0,4.293722399,4.055995941162109,0.23772668838500977,3.271907407,2.4906837940216064,0.7812235355377197
238,0,2.7470716239999993,1.660487174987793,1.0865845680236816,3.372611362,4.348899841308594,0.9762885570526123
239,0,4.6235829299999995,4.352794170379639,0.27078866958618164,1.7557116380000002,1.722029685974121,0.03368198871612549
240,0,3.589844066,3.8215463161468506,0.23170232772827148,1.299076404,2.5863354206085205,1.2872589826583862
241,0,4.486832726,4.169232368469238,0.3176002502441406,1.3179206890000001,1.9918553829193115,0.6739346981048584
242,0,1.1268004139999999,-0.9464130401611328,2.073213577270508,7.172651826,7.150371551513672,0.022280216217041016
243,0,4.479768538,4.254916667938232,0.2248520851135254,1.490963935,1.9225512742996216,0.4315873384475708
244,0,3.8569156420000006,4.041050910949707,0.18413519859313965,3.3736792789999996,2.35463547706604,1.0190436840057373
245,0,2.8283215350000006,2.2109808921813965,0.6173405647277832,5.403642144,4.305922031402588,1.0977201461791992
246,0,2.732963787000001,1.8088207244873047,0.9241430759429932,5.030282382,4.733747482299805,0.29653501510620117
247,0,3.658194854,2.9860169887542725,0.672177791595459,2.4941756369999997,2.9965975284576416,0.5024218559265137
248,1,4.5510809089999995,4.3549299240112305,0.1961507797241211,5.935735702000001,6.255403518676758,0.3196678161621094
249,0,4.4321945629999995,3.9941325187683105,0.4380621910095215,2.5723633759999998,2.2314352989196777,0.3409280776977539
250,0,4.182032642999999,3.7034084796905518,0.4786241054534912,1.82637802,2.380704641342163,0.5543266534805298
251,0,3.775936010000001,3.6611168384552,0.11481928825378418,4.233854315,3.0171897411346436,1.2166645526885986
252,0,4.625381649,4.42208194732666,0.20329952239990234,1.568001508,1.7706024646759033,0.20260095596313477
253,0,3.8003599839999995,3.347437858581543,0.45292210578918457,2.306088699,2.947568893432617,0.6414802074432373
254,0,4.651689334,4.391211986541748,0.26047754287719727,0.5073948079999999,1.7308012247085571,1.223406434059143
255,0,4.6701246439999995,4.613388538360596,0.056735992431640625,0.8868565190000001,1.5734835863113403,0.6866270899772644
256,0,3.709703341,2.8410918712615967,0.8686115741729736,3.5264717460000004,3.4419291019439697,0.08454275131225586
257,0,4.123763358000001,3.992920160293579,0.1308434009552002,1.679321639,2.440397024154663,0.7610753774642944
258,0,4.633840461999999,4.609537124633789,0.024303436279296875,1.87570193,1.7532058954238892,0.12249600887298584
259,0,3.3174365999999997,3.396951913833618,0.07951521873474121,1.915333775,3.112361192703247,1.1970274448394775
260,0,3.0377448769999997,1.986696720123291,1.0510480403900146,3.347667707,4.477429389953613,1.1297616958618164
261,0,3.0502062999999993,2.005631446838379,1.0445747375488281,5.430931447000001,4.499700546264648,0.9312310218811035
262,1,4.400716933999999,3.961545944213867,0.43917083740234375,6.215572155,6.193062782287598,0.02250957489013672
